path,file,thread,label_at_scoring,audio_sha256,logistic-compact-c005_score,logistic-compact-c005_above_training_threshold,forest-rich-depth3_score,forest-rich-depth3_above_training_threshold
/b/src/336185346/17881818514861948656.webm,17881818514861948656.webm,336185346,negative,d4c5fa254e39d1da500dba1592dd3eed2e8236f9dd2aa102a37db48c7dc3d708,0.1517986325832335,False,0.0,False
/b/src/336185346/17881818515382911741.mp4,17881818515382911741.mp4,336185346,negative,9aac6375f61be5c07bc67ee6b624967984c2397934288d11f9c5c8f5cd2802f8,0.0923178857353706,False,0.0,False
/b/src/336185346/17881818515883672838.mp4,17881818515883672838.mp4,336185346,negative,8c827d519a983459faf9d0a906272057d913c889b29ad6ebefb57aacbe430107,0.8670526554257421,False,0.012124448387292507,False
/b/src/336185346/17881822071920401395.mp4,17881822071920401395.mp4,336185346,negative,c2544fadc0479eb0384e64ded25b929af3337b6fa0c42c9957e05549989dfe58,0.07384094371416638,False,0.0,False
/b/src/336185346/17881822072441258580.mp4,17881822072441258580.mp4,336185346,negative,e26c646b1fc3f1d859518d3af05e174016662e012a19cf870ef961ea5d164223,0.11068843691718322,False,0.0,False
/b/src/336185346/17881823853020854252.mp4,17881823853020854252.mp4,336185346,negative,38303ca50e146846f93355d580cb48e1347212b8e74261abbbf08589bafc0309,0.07846398279200484,False,0.0,False
/b/src/336185346/17881823853491102384.webm,17881823853491102384.webm,336185346,negative,84672327f7558fbbcbe68d194e1622f233824ac15f4a3f480ae817a61fa0945a,0.07639485175891722,False,0.0,False
/b/src/336185346/17881824657500120138.webm,17881824657500120138.webm,336185346,negative,57ce62f653272bf9c1aef6cf4c184bb6a8031dd522add8260b0134e44fdf14de,0.07000625130009272,False,0.0,False
/b/src/336185346/17881824658061612723.webm,17881824658061612723.webm,336185346,negative,4da99245bae253f6eeb4c2cb8654c62bf38b36833991c5d5477d630f019ad369,0.037795028290330476,False,0.0,False
/b/src/336185346/17881833404270949457.mp4,17881833404270949457.mp4,336185346,negative,6198293969da3fe8cdc24ef6abd1adf6948a317fc31062433afaba12c1993f5b,0.09368736677176472,False,0.0,False
/b/src/336185346/17881833404941157385.mp4,17881833404941157385.mp4,336185346,negative,b7ec3fef28a6b948995bd1c3e0b5fc4fbccb00b2a294dcc5b2b21a88fa4e82da,0.4971146581191124,False,0.0,False
/b/src/336185346/17881833405432952478.webm,17881833405432952478.webm,336185346,negative,6acdda8cc6bcc28396ab212486418183b5195f51d2141180e7433128e09ea9a4,0.14996680618236496,False,0.0,False
/b/src/336185346/17881839597600883347.mp4,17881839597600883347.mp4,336185346,negative,20b9397ac6f5ead41cc5a009861645ad68872802f175b0a9cb1b3124656f1741,0.23000175409643048,False,0.0,False
/b/src/336185346/17881842512440169283.mp4,17881842512440169283.mp4,336185346,negative,bd9777f5f4db708763de0173172a01e60976352edb4e2721c3eddf2213aa6352,0.06832256850453518,False,0.0,False
/b/src/336185346/17881842512811766709.mp4,17881842512811766709.mp4,336185346,negative,20dfd43e58594a33d68a5df59c76531da4dccc97ce524e5c61a983cb2f118fa5,0.10444673072213045,False,0.0,False
/b/src/336185346/17881842513112074762.mp4,17881842513112074762.mp4,336185346,negative,fe4b4ed43a960645a6771b5ad5f15c65bca079b473af112ba337f4b3c4db29c7,0.06690389014809789,False,0.0,False
/b/src/336185346/17881842513483638014.mp4,17881842513483638014.mp4,336185346,negative,9761587222b81693b0b0c82bbc9ea8f09813bd7dcba4b8df71a496dfd260131e,0.15875041199974493,False,0.0,False
/b/src/336185346/17881843899950445778.mp4,17881843899950445778.mp4,336185346,negative,0a2907120491e7e0542f714c59f56ea12ef9fb14d5be46045e49a558de01dbe9,0.08828266175582612,False,0.0,False
/b/src/336185346/17881844799460675138.mp4,17881844799460675138.mp4,336185346,negative,42d44553edd186e90e0143d500b0496faa28da0efaed5d65d20c0a308488b28d,0.03357118460496549,False,0.0,False
/b/src/336185346/17881844800231147259.mp4,17881844800231147259.mp4,336185346,negative,40dfb222551d82c540baf8a50122ca193eefd2065763fc4432ee3a619d1a5280,0.06619960531166087,False,0.0,False
/b/src/336185346/17881844800972489424.mp4,17881844800972489424.mp4,336185346,negative,6ca65b9dd7c3c4bf373f3b7a6c094a50ff3d3bbe758f26ff0fb44ddaf985f2e5,0.05670356060574646,False,0.0,False
/b/src/336185346/17881844801293313034.mp4,17881844801293313034.mp4,336185346,negative,bab64a1f4852a640b33e7f930637adbb92f7ec725dd840f3662baa269ebf9613,0.05356783997419342,False,0.0,False
/b/src/336185346/17881849126390123196.mp4,17881849126390123196.mp4,336185346,negative,b2e8f9e2ff9be32102e62d068eac973c670d39a19975f713239de69bc2c998af,0.13188364110412149,False,0.0,False
/b/src/336185346/17881849126721037862.mp4,17881849126721037862.mp4,336185346,negative,862164517740cdb4b32915554bbc3283c93cee6f6a706ccbb4d05c8080546939,0.09876705204593672,False,0.0,False
/b/src/336185346/17881849127142692915.mp4,17881849127142692915.mp4,336185346,negative,462d71061a13217b5055642f9046b168dd94b9f3b56968241070a8f96de3bdc8,0.1817344143896752,False,0.0,False
/b/src/336185346/17881849127553145308.mp4,17881849127553145308.mp4,336185346,negative,bf8723cb1838f37796cdf3c282e004c18044a3617008174556cc9099230b2152,0.0550216404363583,False,0.0,False
